"IMMUNE_CELLTYPE"	"TC"	"Correlation"	"PValue"
"2383"	"Mast.cells.resting"	"V37"	0.136469567	7.75e-85
"2384"	"Mast.cells.resting"	"V40"	-0.03806375	5.95e-08
"2385"	"Mast.cells.resting"	"V52"	0.048237991	6.39e-12
"2386"	"Mast.cells.resting"	"V54"	0.002434697	0.728907276
"2387"	"Mast.cells.resting"	"V67"	0.016805005	0.016740409
"2388"	"Mast.cells.resting"	"V68"	-0.118972312	8.78e-65
"2389"	"Mast.cells.resting"	"V83"	0.030313301	1.59e-05
"2390"	"Mast.cells.resting"	"V94"	0.06335685	1.75e-19
"2391"	"Mast.cells.resting"	"V100"	-0.128543862	2.1e-75
"2392"	"Mast.cells.resting"	"V112"	-0.049324073	2.13e-12
"2393"	"Mast.cells.resting"	"V118"	0.084034231	4.34e-33
"2394"	"Mast.cells.resting"	"V119"	0.094158678	3.86e-41
"2395"	"Mast.cells.resting"	"V140"	-0.046226162	4.59e-11
"2396"	"Mast.cells.resting"	"V142"	-0.034068152	1.23e-06
"2397"	"Mast.cells.resting"	"V149"	0.06712443	1.11e-21
"2398"	"Mast.cells.resting"	"V150"	-0.173146464	3.74e-136
"2399"	"Mast.cells.resting"	"V155"	0.08862341	1.26e-36
"2400"	"Mast.cells.resting"	"V157"	0.005353191	0.446041038
"2401"	"Mast.cells.resting"	"V159"	-0.001974636	0.778641742
"2402"	"Mast.cells.resting"	"V166"	0.068220225	2.42e-22
"2403"	"Mast.cells.resting"	"V180"	-0.057057619	4.34e-16
"2404"	"Mast.cells.resting"	"V184"	-0.093107425	2.92e-40
"2405"	"Mast.cells.resting"	"V189"	-0.002455046	0.726731929
"2406"	"Mast.cells.resting"	"V190"	-0.015585627	0.026503907
"2407"	"Mast.cells.resting"	"V205"	0.040784334	6.32e-09
"2408"	"Mast.cells.resting"	"V219"	0.080647316	1.34e-30
"2409"	"Mast.cells.resting"	"V222"	0.041156485	4.6e-09
"2410"	"Mast.cells.resting"	"V227"	-0.030452905	1.45e-05
"2411"	"Mast.cells.resting"	"V231"	0.043768898	4.56e-10
"2412"	"Mast.cells.resting"	"V238"	-0.064109919	6.51e-20
"2413"	"Mast.cells.resting"	"V241"	-0.043173503	7.82e-10
"2414"	"Mast.cells.resting"	"V255"	-0.033788089	1.5e-06
"2415"	"Mast.cells.resting"	"V256"	-0.101648439	1.09e-47
"2416"	"Mast.cells.resting"	"V260"	0.037696712	7.96e-08
"2417"	"Mast.cells.resting"	"V261"	-0.002055417	0.769836458
"2418"	"Mast.cells.resting"	"V268"	-0.070768906	6.33e-24
"2419"	"Mast.cells.resting"	"V270"	-0.037666041	8.16e-08
"2420"	"Mast.cells.resting"	"V281"	0.040643342	7.12e-09
"2421"	"Mast.cells.resting"	"V284"	-0.007066586	0.314444198
"2422"	"Mast.cells.resting"	"V286"	-0.041650666	3e-09
"2423"	"Mast.cells.resting"	"V287"	-0.087678721	7e-36
"2424"	"Mast.cells.resting"	"V294"	0.038188878	5.38e-08
"2425"	"Mast.cells.resting"	"V308"	-0.007620451	0.278016266
"2426"	"Mast.cells.resting"	"V327"	0.000740496	0.916050812
"2427"	"Mast.cells.resting"	"V337"	-0.067559584	6.08e-22
"2428"	"Mast.cells.resting"	"V362"	-0.070544131	8.78e-24
"2429"	"Mast.cells.resting"	"V370"	0.01920782	0.006247816
"2430"	"Mast.cells.resting"	"V375"	-0.030757114	1.19e-05
"2431"	"Mast.cells.resting"	"V385"	0.021522906	0.002182975
"2432"	"Mast.cells.resting"	"V386"	-0.132975329	1.32e-80
"2433"	"Mast.cells.resting"	"V392"	0.017122925	0.014784072
"2434"	"Mast.cells.resting"	"V393"	0.090611251	3.25e-38
"2435"	"Mast.cells.resting"	"V400"	0.041110716	4.78e-09
"2436"	"Mast.cells.resting"	"V403"	0.032221685	4.48e-06
"2437"	"Mast.cells.resting"	"V405"	0.059482298	2.35e-17
"2438"	"Mast.cells.resting"	"V423"	0.08239652	7.14e-32
"2439"	"Mast.cells.resting"	"V431"	-0.005296532	0.450869534
"2440"	"Mast.cells.resting"	"V435"	-0.262165535	1.00043101641046e-315
"2441"	"Mast.cells.resting"	"V451"	-0.097852347	2.63e-44
"2442"	"Mast.cells.resting"	"V452"	0.109346649	6e-55
"2443"	"Mast.cells.resting"	"V455"	-0.020059576	0.00429331
"2444"	"Mast.cells.resting"	"V458"	-0.059982305	1.27e-17
"2445"	"Mast.cells.resting"	"V461"	0.072124582	8.64e-25
"2446"	"Mast.cells.resting"	"V464"	0.049973702	1.09e-12
"2447"	"Mast.cells.resting"	"V469"	0.048247895	6.33e-12
"2448"	"Mast.cells.resting"	"V473"	-0.150730878	2.77e-103
"2449"	"Mast.cells.resting"	"V479"	0.037456983	9.61e-08
"2450"	"Mast.cells.resting"	"V484"	-0.065295576	1.34e-20
"2451"	"Mast.cells.resting"	"V493"	0.009596391	0.171914811
"2452"	"Mast.cells.resting"	"V504"	-0.049052705	2.81e-12
"2453"	"Mast.cells.resting"	"V519"	0.001901515	0.786636574
"2454"	"Mast.cells.resting"	"V527"	0.110810242	2.17e-56
"2455"	"Mast.cells.resting"	"V528"	0.001483562	0.832742867
"2456"	"Mast.cells.resting"	"V533"	0.453401739	0
"2457"	"Mast.cells.resting"	"V537"	0.04455775	2.21e-10
"2458"	"Mast.cells.resting"	"V562"	-0.025078634	0.000356296
"2459"	"Mast.cells.resting"	"V570"	0.049485949	1.81e-12
"2460"	"Mast.cells.resting"	"V576"	-0.08834513	2.1e-36
"2461"	"Mast.cells.resting"	"V590"	0.020861786	0.002978029
"2462"	"Mast.cells.resting"	"V592"	-0.025850526	0.000232836
"2463"	"Mast.cells.resting"	"V611"	0.103611089	1.73e-49
"2464"	"Mast.cells.resting"	"V625"	-0.049219388	2.37e-12
"2465"	"Mast.cells.resting"	"V626"	-0.048813431	3.58e-12
"2466"	"Mast.cells.resting"	"V628"	-0.036244393	2.46e-07
"2467"	"Mast.cells.resting"	"V632"	0.019294251	0.006018151
"2468"	"Mast.cells.resting"	"V645"	0.03617208	2.59e-07
"2469"	"Mast.cells.resting"	"V648"	0.035161892	5.53e-07
"2470"	"Mast.cells.resting"	"V657"	0.005042111	0.47291225
"2471"	"Mast.cells.resting"	"V658"	-0.060328102	8.29e-18
"2472"	"Mast.cells.resting"	"V662"	0.021505615	0.002201011
"2473"	"Mast.cells.resting"	"V663"	-0.019966014	0.004476913
"2474"	"Mast.cells.resting"	"V675"	0.002234057	0.750471154
"2475"	"Mast.cells.resting"	"V677"	0.049067788	2.77e-12
"2476"	"Mast.cells.resting"	"V678"	0.092480367	9.65e-40
"2477"	"Mast.cells.resting"	"V681"	-0.250351674	3.44e-287
"2478"	"Mast.cells.resting"	"V684"	0.010138932	0.148932234
"2479"	"Mast.cells.resting"	"V689"	-0.159858998	4.3e-116
"2480"	"Mast.cells.resting"	"V702"	0.070155158	1.54e-23
"2481"	"Mast.cells.resting"	"V703"	0.06920217	6.04e-23
"2482"	"Mast.cells.resting"	"V710"	0.051326531	2.65e-13
"2483"	"Mast.cells.resting"	"V719"	0.048139549	7.05e-12
"2484"	"Mast.cells.resting"	"V723"	-0.018987164	0.006870333
"2485"	"Mast.cells.resting"	"V731"	0.038443153	4.39e-08
"2486"	"Mast.cells.resting"	"V743"	0.05548773	2.68e-15
"2487"	"Mast.cells.resting"	"V746"	-0.004878994	0.487350799
"2488"	"Mast.cells.resting"	"V750"	-0.070010563	1.9e-23
"2489"	"Mast.cells.resting"	"V759"	-0.125758624	3.16e-72
"2490"	"Mast.cells.resting"	"V772"	0.010426243	0.137751821
"2491"	"Mast.cells.resting"	"V774"	-0.002366828	0.736178557
"2492"	"Mast.cells.resting"	"V790"	0.008088637	0.249553042
"2493"	"Mast.cells.resting"	"V792"	0.008039257	0.252455268
"2494"	"Mast.cells.resting"	"V794"	0.01804992	0.010181187
"2495"	"Mast.cells.resting"	"V802"	0.018471674	0.008546889
"2496"	"Mast.cells.resting"	"V804"	0.025175038	0.000338071
"2497"	"Mast.cells.resting"	"V810"	-0.038468144	4.3e-08
"2498"	"Mast.cells.resting"	"V814"	0.222027876	9.02e-225
"2499"	"Mast.cells.resting"	"V817"	-0.008856114	0.207419879
"2500"	"Mast.cells.resting"	"V820"	0.025017594	0.000368307
"2501"	"Mast.cells.resting"	"V821"	0.227382558	6.2e-236
"2502"	"Mast.cells.resting"	"V822"	0.038314387	4.87e-08
"2503"	"Mast.cells.resting"	"V823"	0.008398207	0.231889735
"2504"	"Mast.cells.resting"	"V830"	0.02445545	0.000498145
"2505"	"Mast.cells.resting"	"V834"	-0.063920376	8.36e-20
"2506"	"Mast.cells.resting"	"V838"	0.01267929	0.071079618
"2507"	"Mast.cells.resting"	"V844"	-0.03195214	5.38e-06
"2508"	"Mast.cells.resting"	"V851"	-0.037003813	1.37e-07
"2509"	"Mast.cells.activated"	"V13"	0.002892027	0.680573539
"2510"	"Mast.cells.activated"	"V14"	-0.028957107	3.74e-05
"2511"	"Mast.cells.activated"	"V17"	-0.031959371	5.35e-06
"2512"	"Mast.cells.activated"	"V23"	-0.012015367	0.087183005
"2513"	"Mast.cells.activated"	"V25"	-0.023539069	0.000804479
"2514"	"Mast.cells.activated"	"V27"	-0.04197326	2.27e-09
"2515"	"Mast.cells.activated"	"V37"	0.068891072	9.39e-23
"2516"	"Mast.cells.activated"	"V40"	-0.022362296	0.001454211
"2517"	"Mast.cells.activated"	"V52"	0.027923613	7.02e-05
"2518"	"Mast.cells.activated"	"V54"	0.029983468	1.96e-05
"2519"	"Mast.cells.activated"	"V67"	0.043256484	7.25e-10
"2520"	"Mast.cells.activated"	"V68"	-0.163485605	2.12e-121
"2521"	"Mast.cells.activated"	"V83"	0.053833026	1.74e-14
"2522"	"Mast.cells.activated"	"V94"	0.010859198	0.122140428
"2523"	"Mast.cells.activated"	"V100"	0.000646121	0.926717714
"2524"	"Mast.cells.activated"	"V112"	-0.021679832	0.002025381
"2525"	"Mast.cells.activated"	"V118"	0.036243223	2.46e-07
"2526"	"Mast.cells.activated"	"V119"	0.026424977	0.000168391
"2527"	"Mast.cells.activated"	"V140"	0.007901383	0.260682791
"2528"	"Mast.cells.activated"	"V142"	0.061126614	3.05e-18
"2529"	"Mast.cells.activated"	"V149"	0.115962434	1.29e-61
"2530"	"Mast.cells.activated"	"V150"	-0.014165938	0.043735051
"2531"	"Mast.cells.activated"	"V155"	0.061483319	1.95e-18
"2532"	"Mast.cells.activated"	"V157"	0.057146949	3.9e-16
"2533"	"Mast.cells.activated"	"V159"	-0.041924899	2.36e-09
"2534"	"Mast.cells.activated"	"V166"	0.041599229	3.14e-09
"2535"	"Mast.cells.activated"	"V180"	-0.005767384	0.411649993
"2536"	"Mast.cells.activated"	"V184"	-0.038009379	6.21e-08
"2537"	"Mast.cells.activated"	"V189"	-0.022231038	0.001550949
"2538"	"Mast.cells.activated"	"V190"	0.069861356	2.35e-23
"2539"	"Mast.cells.activated"	"V205"	0.022521996	0.001344019
"2540"	"Mast.cells.activated"	"V219"	0.084398572	2.31e-33
"2541"	"Mast.cells.activated"	"V222"	0.001955168	0.78076807
"2542"	"Mast.cells.activated"	"V227"	-0.048567384	4.59e-12
"2543"	"Mast.cells.activated"	"V231"	0.151614486	1.73e-104
"2544"	"Mast.cells.activated"	"V238"	-0.033710603	1.59e-06
"2545"	"Mast.cells.activated"	"V241"	-0.043710804	4.81e-10
"2546"	"Mast.cells.activated"	"V255"	-0.009001279	0.200068211
"2547"	"Mast.cells.activated"	"V256"	0.017924338	0.010718862
"2548"	"Mast.cells.activated"	"V260"	-0.013957188	0.04693332
"2549"	"Mast.cells.activated"	"V261"	-0.047759669	1.03e-11
"2550"	"Mast.cells.activated"	"V268"	0.032576135	3.51e-06
"2551"	"Mast.cells.activated"	"V270"	0.012835768	0.067662808
"2552"	"Mast.cells.activated"	"V281"	0.027547021	8.78e-05
"2553"	"Mast.cells.activated"	"V284"	-0.054911252	5.18e-15
"2554"	"Mast.cells.activated"	"V286"	-0.007266987	0.300917141
"2555"	"Mast.cells.activated"	"V287"	0.016615064	0.018014678
"2556"	"Mast.cells.activated"	"V294"	0.000653141	0.925923744
"2557"	"Mast.cells.activated"	"V308"	-0.010359211	0.140300647
"2558"	"Mast.cells.activated"	"V327"	-0.001417033	0.840139843
"2559"	"Mast.cells.activated"	"V337"	0.000614514	0.930293149
"2560"	"Mast.cells.activated"	"V362"	0.011447317	0.103190691
"2561"	"Mast.cells.activated"	"V370"	-0.006194595	0.377880323
"2562"	"Mast.cells.activated"	"V375"	-0.163326853	3.64e-121
"2563"	"Mast.cells.activated"	"V385"	0.061712848	1.45e-18
"2564"	"Mast.cells.activated"	"V386"	-0.007282868	0.299861979
"2565"	"Mast.cells.activated"	"V392"	0.035665564	3.8e-07
"2566"	"Mast.cells.activated"	"V393"	-0.001729768	0.805502293
"2567"	"Mast.cells.activated"	"V400"	-0.006772286	0.335023135
"2568"	"Mast.cells.activated"	"V403"	-0.057849145	1.7e-16
"2569"	"Mast.cells.activated"	"V405"	-0.002241351	0.749683621
"2570"	"Mast.cells.activated"	"V423"	0.498157846	0
"2571"	"Mast.cells.activated"	"V431"	-0.002588929	0.712474745
"2572"	"Mast.cells.activated"	"V435"	-0.074293805	3.3e-26
"2573"	"Mast.cells.activated"	"V451"	-0.005493867	0.434180779
"2574"	"Mast.cells.activated"	"V452"	0.172870164	1.02e-135
"2575"	"Mast.cells.activated"	"V455"	-0.015979843	0.022913452
"2576"	"Mast.cells.activated"	"V458"	0.023539191	0.000804429
"2577"	"Mast.cells.activated"	"V461"	0.029016015	3.61e-05
"2578"	"Mast.cells.activated"	"V464"	0.042532727	1.38e-09
"2579"	"Mast.cells.activated"	"V469"	0.037607304	8.54e-08
"2580"	"Mast.cells.activated"	"V473"	-0.059693325	1.82e-17
"2581"	"Mast.cells.activated"	"V479"	0.03158184	6.9e-06
"2582"	"Mast.cells.activated"	"V484"	0.038059551	5.97e-08
"2583"	"Mast.cells.activated"	"V493"	0.025883668	0.000228563
"2584"	"Mast.cells.activated"	"V504"	-0.016305431	0.020274374
"2585"	"Mast.cells.activated"	"V519"	0.006125597	0.383215804
"2586"	"Mast.cells.activated"	"V527"	0.193790623	1.06e-170
"2587"	"Mast.cells.activated"	"V528"	-0.022243969	0.001541162
"2588"	"Mast.cells.activated"	"V533"	0.058520851	7.58e-17
"2589"	"Mast.cells.activated"	"V537"	0.020743336	0.003145695
"2590"	"Mast.cells.activated"	"V562"	-0.042263825	1.76e-09
"2591"	"Mast.cells.activated"	"V570"	-0.006643997	0.344259328
"2592"	"Mast.cells.activated"	"V576"	0.098607343	5.72e-45
"2593"	"Mast.cells.activated"	"V590"	0.006507524	0.354261352
"2594"	"Mast.cells.activated"	"V592"	-0.034016884	1.27e-06
"2595"	"Mast.cells.activated"	"V611"	-0.012495541	0.07527114
"2596"	"Mast.cells.activated"	"V625"	0.012757857	0.069346774
"2597"	"Mast.cells.activated"	"V626"	-0.023422797	0.000853943
"2598"	"Mast.cells.activated"	"V628"	-0.046637391	3.09e-11
"2599"	"Mast.cells.activated"	"V632"	-0.016944303	0.015856873
"2600"	"Mast.cells.activated"	"V645"	0.010619458	0.130604691
"2601"	"Mast.cells.activated"	"V648"	-0.08028975	2.41e-30
"2602"	"Mast.cells.activated"	"V657"	0.019605196	0.005253471
"2603"	"Mast.cells.activated"	"V658"	-0.073912165	5.91e-26
"2604"	"Mast.cells.activated"	"V662"	0.019506743	0.005485515
"2605"	"Mast.cells.activated"	"V663"	0.020327639	0.003804447
"2606"	"Mast.cells.activated"	"V675"	-0.056345187	9.98e-16
"2607"	"Mast.cells.activated"	"V677"	-0.030469905	1.44e-05
"2608"	"Mast.cells.activated"	"V678"	0.148513517	2.73e-100
"2609"	"Mast.cells.activated"	"V681"	-0.052260541	9.74e-14
"2610"	"Mast.cells.activated"	"V684"	-0.009864351	0.160252215
"2611"	"Mast.cells.activated"	"V689"	-0.028222999	5.86e-05
"2612"	"Mast.cells.activated"	"V702"	-0.013602882	0.052811532
"2613"	"Mast.cells.activated"	"V703"	0.025568746	0.000272316
"2614"	"Mast.cells.activated"	"V710"	-0.000699881	0.920639606
"2615"	"Mast.cells.activated"	"V719"	0.026846424	0.000132226
"2616"	"Mast.cells.activated"	"V723"	-0.079992637	3.94e-30
"2617"	"Mast.cells.activated"	"V731"	0.007199102	0.305455256
"2618"	"Mast.cells.activated"	"V743"	0.048399146	5.44e-12
"2619"	"Mast.cells.activated"	"V746"	-0.016311985	0.020224094
"2620"	"Mast.cells.activated"	"V750"	-0.031810966	5.91e-06
"2621"	"Mast.cells.activated"	"V759"	-0.091242856	9.98e-39
"2622"	"Mast.cells.activated"	"V772"	-0.059420061	2.54e-17
"2623"	"Mast.cells.activated"	"V774"	-0.233685909	1.88e-249
"2624"	"Mast.cells.activated"	"V790"	0.022325626	0.001480662
"2625"	"Mast.cells.activated"	"V792"	0.010094265	0.150730929
"2626"	"Mast.cells.activated"	"V794"	0.043293692	7.02e-10
"2627"	"Mast.cells.activated"	"V802"	0.058638104	6.58e-17
"2628"	"Mast.cells.activated"	"V804"	0.011429564	0.103726343
"2629"	"Mast.cells.activated"	"V810"	0.007062148	0.314748182
"2630"	"Mast.cells.activated"	"V814"	0.029938711	2.02e-05
"2631"	"Mast.cells.activated"	"V817"	-0.023102932	0.001004942
"2632"	"Mast.cells.activated"	"V820"	-0.013161601	0.060980891
"2633"	"Mast.cells.activated"	"V821"	0.082656817	4.59e-32
"2634"	"Mast.cells.activated"	"V822"	0.005199131	0.459238813
"2635"	"Mast.cells.activated"	"V823"	0.011028827	0.116415027
"2636"	"Mast.cells.activated"	"V830"	-0.03078253	1.17e-05
"2637"	"Mast.cells.activated"	"V834"	0.008058857	0.251300496
"2638"	"Mast.cells.activated"	"V838"	0.05142571	2.38e-13
"2639"	"Mast.cells.activated"	"V844"	-0.015145034	0.031082254
"2640"	"Mast.cells.activated"	"V851"	-0.015988931	0.022835922
"2641"	"Eosinophils"	"V13"	0.021893056	0.001827956
"2642"	"Eosinophils"	"V14"	-0.012499751	0.075172883
"2643"	"Eosinophils"	"V17"	-0.103549892	1.97e-49
"2644"	"Eosinophils"	"V23"	-0.083421302	1.25e-32
"2645"	"Eosinophils"	"V25"	0.105052576	7.83e-51
"2646"	"Eosinophils"	"V27"	0.019066211	0.006641193
"2647"	"Eosinophils"	"V37"	0.082725996	4.08e-32
"2648"	"Eosinophils"	"V40"	-0.064314586	4.97e-20
"2649"	"Eosinophils"	"V52"	0.16468425	3.5e-123
"2650"	"Eosinophils"	"V54"	0.076193538	1.75e-27
"2651"	"Eosinophils"	"V67"	0.119517356	2.3e-65
"2652"	"Eosinophils"	"V68"	-0.32155241	0
"2653"	"Eosinophils"	"V83"	0.172273905	8.75e-135
"2654"	"Eosinophils"	"V94"	0.028036434	6.56e-05
"2655"	"Eosinophils"	"V100"	-0.272402739	0
"2656"	"Eosinophils"	"V112"	-0.061265371	2.56e-18
"2657"	"Eosinophils"	"V118"	0.046124271	5.06e-11
"2658"	"Eosinophils"	"V119"	0.099951079	3.68e-46
"2659"	"Eosinophils"	"V140"	-0.044597156	2.13e-10
"2660"	"Eosinophils"	"V142"	0.101866965	6.9e-48
"2661"	"Eosinophils"	"V149"	0.073227993	1.66e-25
"2662"	"Eosinophils"	"V150"	-0.354034251	0
"2663"	"Eosinophils"	"V155"	0.14334135	1.73e-93
"2664"	"Eosinophils"	"V157"	0.14845578	3.26e-100
"2665"	"Eosinophils"	"V159"	-0.069356792	4.84e-23
"2666"	"Eosinophils"	"V166"	0.270942795	0
"2667"	"Eosinophils"	"V180"	-0.022748707	0.001200776
"2668"	"Eosinophils"	"V184"	-0.226912537	6.08e-235
"2669"	"Eosinophils"	"V189"	-0.127895936	1.17e-74
"2670"	"Eosinophils"	"V190"	0.127473534	3.57e-74
"2671"	"Eosinophils"	"V205"	0.063603365	1.27e-19
"2672"	"Eosinophils"	"V219"	0.148909249	8.04e-101
"2673"	"Eosinophils"	"V222"	0.061634792	1.61e-18
"2674"	"Eosinophils"	"V227"	0.049552287	1.69e-12
"2675"	"Eosinophils"	"V231"	0.326973027	0
"2676"	"Eosinophils"	"V238"	-0.111678858	2.97e-57
"2677"	"Eosinophils"	"V241"	0.029566726	2.56e-05
"2678"	"Eosinophils"	"V255"	-0.084965287	8.61e-34
"2679"	"Eosinophils"	"V256"	-0.073627229	9.1e-26
"2680"	"Eosinophils"	"V260"	0.032787472	3.03e-06
"2681"	"Eosinophils"	"V261"	0.061455052	2.02e-18
"2682"	"Eosinophils"	"V268"	-0.111493212	4.55e-57
"2683"	"Eosinophils"	"V270"	-0.102202388	3.41e-48
"2684"	"Eosinophils"	"V281"	0.057018738	4.54e-16
"2685"	"Eosinophils"	"V284"	-0.048676811	4.11e-12
"2686"	"Eosinophils"	"V286"	-0.05276279	5.65e-14
"2687"	"Eosinophils"	"V287"	-0.082224566	9.54e-32
"2688"	"Eosinophils"	"V294"	0.065130252	1.68e-20
"2689"	"Eosinophils"	"V308"	-0.006995568	0.319332424
"2690"	"Eosinophils"	"V327"	0.005961079	0.396122469
"2691"	"Eosinophils"	"V337"	-0.046097079	5.19e-11
"2692"	"Eosinophils"	"V362"	0.012688986	0.070863865
"2693"	"Eosinophils"	"V370"	-0.007308327	0.298175645
"2694"	"Eosinophils"	"V375"	-0.212960652	1.55e-206
"2695"	"Eosinophils"	"V385"	0.155528633	6.44e-110
"2696"	"Eosinophils"	"V386"	-0.112739308	2.56e-58
"2697"	"Eosinophils"	"V392"	0.001322255	0.850701849
"2698"	"Eosinophils"	"V393"	0.059151891	3.53e-17
"2699"	"Eosinophils"	"V400"	0.09919534	1.73e-45
"2700"	"Eosinophils"	"V403"	0.036818202	1.58e-07
"2701"	"Eosinophils"	"V405"	-0.013660589	0.05181417
"2702"	"Eosinophils"	"V423"	0.494051289	0
"2703"	"Eosinophils"	"V431"	0.070317288	1.22e-23
"2704"	"Eosinophils"	"V435"	-0.511864074	0
"2705"	"Eosinophils"	"V451"	-0.163749099	8.61e-122
"2706"	"Eosinophils"	"V452"	0.286252595	0
"2707"	"Eosinophils"	"V455"	-0.078259479	6.59e-29
"2708"	"Eosinophils"	"V458"	-0.111204073	8.84e-57
"2709"	"Eosinophils"	"V461"	0.064042052	7.12e-20
"2710"	"Eosinophils"	"V464"	0.117972772	1.01e-63
"2711"	"Eosinophils"	"V469"	0.089876251	1.27e-37
"2712"	"Eosinophils"	"V473"	-0.315934626	0
"2713"	"Eosinophils"	"V479"	0.000612032	0.930574016
"2714"	"Eosinophils"	"V484"	0.113061197	1.21e-58
"2715"	"Eosinophils"	"V493"	0.083586421	9.38e-33
"2716"	"Eosinophils"	"V504"	0.047201353	1.78e-11
"2717"	"Eosinophils"	"V519"	0.077942432	1.1e-28
"2718"	"Eosinophils"	"V527"	0.354578448	0
"2719"	"Eosinophils"	"V528"	-0.074499631	2.41e-26
"2720"	"Eosinophils"	"V533"	0.178790009	3.47e-145
"2721"	"Eosinophils"	"V537"	0.05512994	4.04e-15
"2722"	"Eosinophils"	"V562"	-0.083092773	2.18e-32
"2723"	"Eosinophils"	"V570"	0.028393786	5.28e-05
"2724"	"Eosinophils"	"V576"	0.094089672	4.41e-41
"2725"	"Eosinophils"	"V590"	-0.007569401	0.281248407
"2726"	"Eosinophils"	"V592"	-0.076649502	8.55e-28
"2727"	"Eosinophils"	"V611"	0.132919145	1.54e-80
"2728"	"Eosinophils"	"V625"	-0.032485038	3.74e-06
"2729"	"Eosinophils"	"V626"	-0.062343758	6.49e-19
"2730"	"Eosinophils"	"V628"	0.069246071	5.67e-23
"2731"	"Eosinophils"	"V632"	-0.034479011	9.13e-07
"2732"	"Eosinophils"	"V645"	0.035961613	3.04e-07
"2733"	"Eosinophils"	"V648"	-0.138803437	1e-87
"2734"	"Eosinophils"	"V657"	0.067449136	7.09e-22
"2735"	"Eosinophils"	"V658"	-0.274470927	0
"2736"	"Eosinophils"	"V662"	0.0369131	1.47e-07
"2737"	"Eosinophils"	"V663"	0.007972425	0.256420514
"2738"	"Eosinophils"	"V675"	0.064583093	3.48e-20
"2739"	"Eosinophils"	"V677"	-0.071794603	1.41e-24
"2740"	"Eosinophils"	"V678"	0.187267865	2.46e-159
"2741"	"Eosinophils"	"V681"	-0.196309857	3.35e-175
"2742"	"Eosinophils"	"V684"	-0.09791463	2.32e-44
"2743"	"Eosinophils"	"V689"	-0.080017518	3.78e-30
"2744"	"Eosinophils"	"V702"	0.047112894	1.94e-11
"2745"	"Eosinophils"	"V703"	0.102327075	2.63e-48
"2746"	"Eosinophils"	"V710"	-0.011665977	0.096772226
"2747"	"Eosinophils"	"V719"	0.135404591	1.55e-83
"2748"	"Eosinophils"	"V723"	0.005796081	0.409326996
"2749"	"Eosinophils"	"V731"	0.107506795	3.65e-53
"2750"	"Eosinophils"	"V743"	0.140771081	3.35e-90
"2751"	"Eosinophils"	"V746"	-0.03923975	2.3e-08
"2752"	"Eosinophils"	"V750"	-0.182527136	2.45e-151
"2753"	"Eosinophils"	"V759"	-0.224267926	2.1e-229
"2754"	"Eosinophils"	"V772"	-0.17156017	1.14e-133
"2755"	"Eosinophils"	"V774"	-0.357668021	0
"2756"	"Eosinophils"	"V790"	0.068074444	2.97e-22
"2757"	"Eosinophils"	"V792"	0.05338463	2.86e-14
"2758"	"Eosinophils"	"V794"	0.141208343	9.34e-91
"2759"	"Eosinophils"	"V802"	0.136092959	2.24e-84
"2760"	"Eosinophils"	"V804"	0.118438352	3.24e-64
"2761"	"Eosinophils"	"V810"	0.013155138	0.061107908
"2762"	"Eosinophils"	"V814"	0.228455094	3.32e-238
"2763"	"Eosinophils"	"V817"	-0.001465645	0.834733513
"2764"	"Eosinophils"	"V820"	-0.026379101	0.000172846
"2765"	"Eosinophils"	"V821"	0.253534878	9.88e-295
"2766"	"Eosinophils"	"V822"	0.031958863	5.35e-06
"2767"	"Eosinophils"	"V823"	0.127428498	4.02e-74
"2768"	"Eosinophils"	"V830"	-0.050691642	5.18e-13
"2769"	"Eosinophils"	"V834"	-0.082848226	3.31e-32
"2770"	"Eosinophils"	"V838"	0.14330561	1.92e-93
"2771"	"Eosinophils"	"V844"	-0.038202337	5.33e-08
"2772"	"Eosinophils"	"V851"	-0.082545614	5.54e-32
"2773"	"Neutrophils"	"V13"	-0.049997468	1.07e-12
"2774"	"Neutrophils"	"V14"	-0.031514358	7.22e-06
"2775"	"Neutrophils"	"V17"	-0.032575178	3.51e-06
"2776"	"Neutrophils"	"V23"	-0.027492399	9.07e-05
"2777"	"Neutrophils"	"V25"	-0.004648957	0.508110759
"2778"	"Neutrophils"	"V27"	-0.02013912	0.004142614
"2779"	"Neutrophils"	"V37"	0.112660518	3.07e-58
"2780"	"Neutrophils"	"V40"	-0.025948442	0.000220423
"2781"	"Neutrophils"	"V52"	0.019926659	0.004556244
"2782"	"Neutrophils"	"V54"	0.004052067	0.564065284
"2783"	"Neutrophils"	"V67"	0.055719336	2.06e-15
"2784"	"Neutrophils"	"V68"	-0.285207666	0
"2785"	"Neutrophils"	"V83"	0.034353909	1e-06
"2786"	"Neutrophils"	"V94"	-0.001713924	0.807248529
"2787"	"Neutrophils"	"V100"	-0.374284386	0
"2788"	"Neutrophils"	"V112"	-0.011262905	0.108863024
"2789"	"Neutrophils"	"V118"	0.021984336	0.001748975
"2790"	"Neutrophils"	"V119"	0.047083426	2e-11
"2791"	"Neutrophils"	"V140"	-0.036374286	2.22e-07
"2792"	"Neutrophils"	"V142"	0.05789279	1.61e-16
"2793"	"Neutrophils"	"V149"	0.103111007	5.01e-49
"2794"	"Neutrophils"	"V150"	-0.178845392	2.82e-145
"2795"	"Neutrophils"	"V155"	0.085581825	2.92e-34
