"IMMUNE_CELLTYPE"	"TC"	"Correlation"	"PValue"
"2116"	"Macrophages.M1"	"V8"	0.136952648	1.91e-46
"2117"	"Macrophages.M1"	"V12"	-0.042878031	8.16e-06
"2118"	"Macrophages.M1"	"V28"	-0.042502252	9.78e-06
"2119"	"Macrophages.M1"	"V36"	0.032626455	0.000689251
"2120"	"Macrophages.M1"	"V46"	-0.001758066	0.854934291
"2121"	"Macrophages.M1"	"V55"	-0.068163086	1.28e-12
"2122"	"Macrophages.M1"	"V63"	-0.102310857	1.44e-26
"2123"	"Macrophages.M1"	"V67"	-0.050366296	1.6e-07
"2124"	"Macrophages.M1"	"V82"	0.010247259	0.286573301
"2125"	"Macrophages.M1"	"V116"	-0.03862817	5.86e-05
"2126"	"Macrophages.M1"	"V131"	-0.518962383	0
"2127"	"Macrophages.M1"	"V139"	-0.077549365	6.65e-16
"2128"	"Macrophages.M1"	"V143"	0.406006813	0
"2129"	"Macrophages.M1"	"V146"	0.397628893	0
"2130"	"Macrophages.M1"	"V148"	0.665033015	0
"2131"	"Macrophages.M1"	"V163"	-0.198914142	5.98e-97
"2132"	"Macrophages.M1"	"V169"	-0.013918796	0.147750085
"2133"	"Macrophages.M1"	"V207"	0.21410903	2.23e-112
"2134"	"Macrophages.M1"	"V215"	0.003948088	0.681384708
"2135"	"Macrophages.M1"	"V220"	0.175400321	1.8e-75
"2136"	"Macrophages.M1"	"V240"	-0.137123129	1.47e-46
"2137"	"Macrophages.M1"	"V252"	-0.176292219	3.1e-76
"2138"	"Macrophages.M1"	"V253"	0.093451174	2.04e-22
"2139"	"Macrophages.M1"	"V257"	0.025009851	0.009288446
"2140"	"Macrophages.M1"	"V269"	-0.099045699	5.41e-25
"2141"	"Macrophages.M1"	"V271"	-0.057964464	1.61e-09
"2142"	"Macrophages.M1"	"V286"	0.182932179	4.87e-82
"2143"	"Macrophages.M1"	"V291"	-0.022918166	0.0171425
"2144"	"Macrophages.M1"	"V295"	0.123889001	2.92e-38
"2145"	"Macrophages.M1"	"V305"	-0.113478732	2.45e-32
"2146"	"Macrophages.M1"	"V336"	0.090771404	3.11e-21
"2147"	"Macrophages.M1"	"V342"	-0.016433406	0.087437778
"2148"	"Macrophages.M1"	"V352"	-0.014063421	0.143585983
"2149"	"Macrophages.M1"	"V357"	0.512663388	0
"2150"	"Macrophages.M1"	"V360"	-0.35675978	4.15015142506647e-322
"2151"	"Macrophages.M1"	"V366"	0.141079075	3.31e-49
"2152"	"Macrophages.M1"	"V373"	-0.048551124	4.37e-07
"2153"	"Macrophages.M1"	"V394"	-0.210986518	4.17e-109
"2154"	"Macrophages.M1"	"V405"	0.160710656	1.68e-63
"2155"	"Macrophages.M1"	"V413"	-0.073894378	1.41e-14
"2156"	"Macrophages.M1"	"V425"	0.171739517	2.19e-72
"2157"	"Macrophages.M1"	"V426"	-0.140009359	1.75e-48
"2158"	"Macrophages.M1"	"V442"	-0.004517249	0.638523809
"2159"	"Macrophages.M1"	"V451"	-0.047641513	7.15e-07
"2160"	"Macrophages.M1"	"V455"	0.55016292	0
"2161"	"Macrophages.M1"	"V458"	0.281322303	6.4e-196
"2162"	"Macrophages.M1"	"V464"	-0.057096454	2.81e-09
"2163"	"Macrophages.M1"	"V466"	-0.101487665	3.64e-26
"2164"	"Macrophages.M1"	"V467"	0.033804884	0.000437328
"2165"	"Macrophages.M1"	"V479"	-0.050116097	1.84e-07
"2166"	"Macrophages.M1"	"V482"	0.037086225	0.000114306
"2167"	"Macrophages.M1"	"V485"	0.038448459	6.34e-05
"2168"	"Macrophages.M1"	"V486"	-0.227783247	2.52e-127
"2169"	"Macrophages.M1"	"V487"	-0.142520918	3.43e-50
"2170"	"Macrophages.M1"	"V494"	0.019444912	0.043143113
"2171"	"Macrophages.M1"	"V511"	-0.051707821	7.41e-08
"2172"	"Macrophages.M1"	"V516"	-0.177642974	2.14e-77
"2173"	"Macrophages.M1"	"V518"	-0.10449696	1.19e-27
"2174"	"Macrophages.M1"	"V521"	0.134098254	1.38e-44
"2175"	"Macrophages.M1"	"V522"	0.15970962	1e-62
"2176"	"Macrophages.M1"	"V523"	0.141526649	1.64e-49
"2177"	"Macrophages.M1"	"V540"	-0.114789823	4.69e-33
"2178"	"Macrophages.M1"	"V564"	-0.022115762	0.021439097
"2179"	"Macrophages.M1"	"V567"	-0.082671706	7.18e-18
"2180"	"Macrophages.M1"	"V579"	-0.10457857	1.09e-27
"2181"	"Macrophages.M1"	"V593"	0.180484565	7.14e-80
"2182"	"Macrophages.M1"	"V601"	0.145102342	5.59e-52
"2183"	"Macrophages.M1"	"V609"	0.012337198	0.199482119
"2184"	"Macrophages.M1"	"V630"	-0.105129263	5.75e-28
"2185"	"Macrophages.M1"	"V647"	-0.194603812	8.51e-93
"2186"	"Macrophages.M1"	"V649"	-0.064968455	1.35e-11
"2187"	"Macrophages.M1"	"V659"	0.072795984	3.45e-14
"2188"	"Macrophages.M1"	"V661"	0.035239365	0.000246588
"2189"	"Macrophages.M1"	"V668"	-0.142373309	4.34e-50
"2190"	"Macrophages.M1"	"V669"	-0.064665082	1.68e-11
"2191"	"Macrophages.M1"	"V670"	0.07874547	2.37e-16
"2192"	"Macrophages.M1"	"V671"	0.288291844	4.46e-206
"2193"	"Macrophages.M1"	"V680"	-0.034280881	0.000362454
"2194"	"Macrophages.M1"	"V712"	-0.013711526	0.153877919
"2195"	"Macrophages.M1"	"V736"	-0.13519078	2.71e-45
"2196"	"Macrophages.M1"	"V738"	0.323198053	1.92e-261
"2197"	"Macrophages.M1"	"V747"	-0.115025334	3.48e-33
"2198"	"Macrophages.M1"	"V754"	0.103085286	6.01e-27
"2199"	"Macrophages.M1"	"V756"	0.316417655	4.34e-250
"2200"	"Macrophages.M1"	"V758"	0.203221179	3.37e-101
"2201"	"Macrophages.M1"	"V773"	-0.105122228	5.8e-28
"2202"	"Macrophages.M1"	"V777"	-0.101247941	4.76e-26
"2203"	"Macrophages.M1"	"V786"	0.207148887	3.7e-105
"2204"	"Macrophages.M1"	"V788"	-0.131250217	9.04e-43
"2205"	"Macrophages.M1"	"V789"	-0.166331182	5.95e-68
"2206"	"Macrophages.M1"	"V804"	0.00288056	0.764514244
"2207"	"Macrophages.M1"	"V814"	0.032905956	0.000619548
"2208"	"Macrophages.M1"	"V825"	0.223676302	9.96e-123
"2209"	"Macrophages.M1"	"V833"	-0.084315555	1.58e-18
"2210"	"Macrophages.M1"	"V839"	-0.183939473	6.12e-83
"2211"	"Macrophages.M1"	"V840"	0.157874186	2.57e-61
"2212"	"Macrophages.M1"	"V843"	0.097935949	1.8e-24
"2213"	"Macrophages.M1"	"V856"	-0.031737345	0.000962425
"2214"	"Macrophages.M1"	"V870"	-0.055500364	7.65e-09
"2215"	"Macrophages.M1"	"V881"	-0.035511165	0.000220693
"2216"	"Macrophages.M1"	"V882"	0.071423895	1.03e-13
"2217"	"Macrophages.M1"	"V887"	0.155472836	1.69e-59
"2218"	"Macrophages.M1"	"V888"	-0.061146292	1.96e-10
"2219"	"Macrophages.M1"	"V895"	-0.253076682	1.08e-157
"2220"	"Macrophages.M1"	"V896"	0.208918565	5.72e-107
"2221"	"Macrophages.M1"	"V898"	0.296247711	4.96e-218
"2222"	"Macrophages.M1"	"V923"	0.096257831	1.09e-23
"2223"	"Macrophages.M1"	"V926"	-0.167772662	4.05e-69
"2224"	"Macrophages.M1"	"V946"	0.010868251	0.258369601
"2225"	"Macrophages.M1"	"V949"	0.204497229	1.78e-102
"2226"	"Macrophages.M1"	"V960"	0.12540692	3.6e-39
"2227"	"Macrophages.M1"	"V964"	-0.003805374	0.692302085
"2228"	"Macrophages.M1"	"V986"	0.052820022	3.87e-08
"2229"	"Macrophages.M1"	"V1002"	-0.430157499	0
"2230"	"Macrophages.M1"	"V1032"	0.132214394	2.22e-43
"2231"	"Macrophages.M1"	"V1043"	-0.166026485	1.05e-67
"2232"	"Macrophages.M1"	"V1061"	-0.593271552	0
"2233"	"Macrophages.M1"	"V1064"	-0.142807399	2.18e-50
"2234"	"Macrophages.M1"	"V1069"	-0.026213402	0.006401514
"2235"	"Macrophages.M1"	"V1108"	0.661334119	0
"2236"	"Macrophages.M1"	"V1112"	-0.108620267	9.4e-30
"2237"	"Macrophages.M1"	"V1116"	-0.269438625	2.87e-179
"2238"	"Macrophages.M1"	"V1117"	0.066637919	3.99e-12
"2239"	"Macrophages.M1"	"V1119"	-0.036722003	0.000133391
"2240"	"Macrophages.M1"	"V1132"	-0.224286509	2.09e-123
"2241"	"Macrophages.M1"	"V1145"	-0.107790666	2.53e-29
"2242"	"Macrophages.M1"	"V1155"	0.123507086	4.91e-38
"2243"	"Macrophages.M1"	"V1164"	0.119769801	7.45e-36
"2244"	"Macrophages.M1"	"V1170"	-0.063054925	5.25e-11
"2245"	"Macrophages.M1"	"V1185"	0.149772948	2.68e-55
"2246"	"Macrophages.M1"	"V1194"	0.060934978	2.26e-10
"2247"	"Macrophages.M1"	"V1195"	-0.114672024	5.45e-33
"2248"	"Macrophages.M1"	"V1198"	-0.02650674	0.005833539
"2249"	"Macrophages.M1"	"V1204"	-0.178515029	3.75e-78
"2250"	"Macrophages.M1"	"V1205"	0.143152162	1.26e-50
"2251"	"Macrophages.M1"	"V1209"	-0.02758758	0.004111792
"2252"	"Macrophages.M1"	"V1224"	-0.174852892	5.25e-75
"2253"	"Macrophages.M1"	"V1225"	0.005022276	0.601472742
"2254"	"Macrophages.M1"	"V1226"	0.107102967	5.71e-29
"2255"	"Macrophages.M1"	"V1233"	-0.188794112	2.36e-87
"2256"	"Macrophages.M1"	"V1246"	-0.145342283	3.8e-52
"2257"	"Macrophages.M1"	"V1254"	0.005316371	0.580353695
"2258"	"Macrophages.M1"	"V1275"	0.101334863	4.32e-26
"2259"	"Macrophages.M1"	"V1303"	-0.212423744	1.32e-110
"2260"	"Macrophages.M1"	"V1313"	-0.06133854	1.72e-10
"2261"	"Macrophages.M1"	"V1326"	-0.034240039	0.000368375
"2262"	"Macrophages.M1"	"V1359"	0.010873546	0.258137685
"2263"	"Macrophages.M1"	"V1366"	-0.125147493	5.16e-39
"2264"	"Macrophages.M1"	"V1373"	-0.224520224	1.15e-123
"2265"	"Macrophages.M1"	"V1378"	-0.124586432	1.12e-38
"2266"	"Macrophages.M2"	"V2"	-0.240441417	4.49e-142
"2267"	"Macrophages.M2"	"V8"	0.117684267	1.15e-34
"2268"	"Macrophages.M2"	"V12"	-0.030623465	0.001445708
"2269"	"Macrophages.M2"	"V28"	-0.032091475	0.000843407
"2270"	"Macrophages.M2"	"V36"	0.065042208	1.28e-11
"2271"	"Macrophages.M2"	"V46"	0.005295337	0.581852553
"2272"	"Macrophages.M2"	"V55"	0.071543354	9.37e-14
"2273"	"Macrophages.M2"	"V63"	-0.094489356	6.97e-23
"2274"	"Macrophages.M2"	"V67"	-0.015170744	0.114625647
"2275"	"Macrophages.M2"	"V82"	-0.048821832	3.77e-07
"2276"	"Macrophages.M2"	"V116"	-0.10162879	3.11e-26
"2277"	"Macrophages.M2"	"V131"	-0.530413409	0
"2278"	"Macrophages.M2"	"V139"	0.00809221	0.400042564
"2279"	"Macrophages.M2"	"V143"	0.629376997	0
"2280"	"Macrophages.M2"	"V146"	0.40696774	0
"2281"	"Macrophages.M2"	"V148"	0.453717048	0
"2282"	"Macrophages.M2"	"V163"	0.019860151	0.038874189
"2283"	"Macrophages.M2"	"V169"	0.065756236	7.62e-12
"2284"	"Macrophages.M2"	"V207"	0.21435535	1.23e-112
"2285"	"Macrophages.M2"	"V215"	0.007464003	0.437623072
"2286"	"Macrophages.M2"	"V220"	0.103178878	5.4e-27
"2287"	"Macrophages.M2"	"V240"	-0.085269594	6.47e-19
"2288"	"Macrophages.M2"	"V252"	-0.012623312	0.189255169
"2289"	"Macrophages.M2"	"V253"	0.037696746	8.8e-05
"2290"	"Macrophages.M2"	"V257"	0.014235844	0.138739833
"2291"	"Macrophages.M2"	"V269"	-0.006679997	0.487256338
"2292"	"Macrophages.M2"	"V271"	-0.098728763	7.64e-25
"2293"	"Macrophages.M2"	"V286"	0.093592359	1.77e-22
"2294"	"Macrophages.M2"	"V291"	0.113611836	2.07e-32
"2295"	"Macrophages.M2"	"V295"	0.041283654	1.75e-05
"2296"	"Macrophages.M2"	"V305"	-0.014443396	0.133074546
"2297"	"Macrophages.M2"	"V336"	-0.039452318	4.05e-05
"2298"	"Macrophages.M2"	"V342"	-0.0971261	4.31e-24
"2299"	"Macrophages.M2"	"V352"	-0.011749101	0.221759078
"2300"	"Macrophages.M2"	"V357"	0.380056169	0
"2301"	"Macrophages.M2"	"V360"	-0.629931975	0
"2302"	"Macrophages.M2"	"V366"	0.061502083	1.54e-10
"2303"	"Macrophages.M2"	"V373"	0.165778993	1.66e-67
"2304"	"Macrophages.M2"	"V394"	-0.291965623	1.51e-211
"2305"	"Macrophages.M2"	"V405"	0.102664167	9.68e-27
"2306"	"Macrophages.M2"	"V413"	-0.052418774	4.9e-08
"2307"	"Macrophages.M2"	"V425"	0.169309934	2.24e-70
"2308"	"Macrophages.M2"	"V426"	-0.002363747	0.805827003
"2309"	"Macrophages.M2"	"V442"	-0.03453662	0.000327356
"2310"	"Macrophages.M2"	"V451"	-0.178624716	3.01e-78
"2311"	"Macrophages.M2"	"V455"	0.422553124	0
"2312"	"Macrophages.M2"	"V458"	0.303980365	5.08e-230
"2313"	"Macrophages.M2"	"V464"	-0.007468424	0.437351708
"2314"	"Macrophages.M2"	"V466"	-0.101040342	5.99e-26
"2315"	"Macrophages.M2"	"V467"	0.135658905	1.34e-45
"2316"	"Macrophages.M2"	"V479"	-0.123094137	8.62e-38
"2317"	"Macrophages.M2"	"V482"	0.083134611	4.7e-18
"2318"	"Macrophages.M2"	"V485"	0.09133501	1.76e-21
"2319"	"Macrophages.M2"	"V486"	-0.079909256	8.55e-17
"2320"	"Macrophages.M2"	"V487"	-0.011805915	0.219532287
"2321"	"Macrophages.M2"	"V494"	-0.064897932	1.42e-11
"2322"	"Macrophages.M2"	"V511"	-0.001523883	0.874084149
"2323"	"Macrophages.M2"	"V516"	-0.093094655	2.95e-22
"2324"	"Macrophages.M2"	"V518"	-0.023891811	0.012957665
"2325"	"Macrophages.M2"	"V521"	0.200152458	3.67e-98
"2326"	"Macrophages.M2"	"V522"	0.075732413	3.1e-15
"2327"	"Macrophages.M2"	"V523"	0.098516933	9.62e-25
"2328"	"Macrophages.M2"	"V540"	-0.128837674	2.9e-41
"2329"	"Macrophages.M2"	"V564"	-0.124617721	1.07e-38
"2330"	"Macrophages.M2"	"V567"	-0.010448262	0.277225318
"2331"	"Macrophages.M2"	"V579"	0.030696123	0.001408382
"2332"	"Macrophages.M2"	"V593"	0.374566339	0
"2333"	"Macrophages.M2"	"V601"	0.180446335	7.71e-80
"2334"	"Macrophages.M2"	"V609"	0.034970989	0.000274931
"2335"	"Macrophages.M2"	"V630"	-0.061945786	1.13e-10
"2336"	"Macrophages.M2"	"V647"	-0.073703573	1.65e-14
"2337"	"Macrophages.M2"	"V649"	-0.151565208	1.33e-56
"2338"	"Macrophages.M2"	"V659"	0.015848561	0.099303518
"2339"	"Macrophages.M2"	"V661"	-0.177979426	1.09e-77
"2340"	"Macrophages.M2"	"V668"	-0.155860692	8.64e-60
"2341"	"Macrophages.M2"	"V669"	-0.085017968	8.2e-19
"2342"	"Macrophages.M2"	"V670"	0.040787453	2.2e-05
"2343"	"Macrophages.M2"	"V671"	0.156466671	3.01e-60
"2344"	"Macrophages.M2"	"V680"	-0.107842263	2.38e-29
"2345"	"Macrophages.M2"	"V712"	-0.013766774	0.152225971
"2346"	"Macrophages.M2"	"V736"	-0.049847212	2.14e-07
"2347"	"Macrophages.M2"	"V738"	0.568255919	0
"2348"	"Macrophages.M2"	"V747"	-0.086040158	3.13e-19
"2349"	"Macrophages.M2"	"V754"	0.021463172	0.025596973
"2350"	"Macrophages.M2"	"V756"	0.117546565	1.37e-34
"2351"	"Macrophages.M2"	"V758"	0.130804657	1.72e-42
"2352"	"Macrophages.M2"	"V773"	-0.086700228	1.67e-19
"2353"	"Macrophages.M2"	"V777"	-0.093116281	2.88e-22
"2354"	"Macrophages.M2"	"V786"	0.161890542	2.01e-64
"2355"	"Macrophages.M2"	"V788"	-0.099897995	2.12e-25
"2356"	"Macrophages.M2"	"V789"	-0.127740064	1.38e-40
"2357"	"Macrophages.M2"	"V804"	0.007797114	0.417448376
"2358"	"Macrophages.M2"	"V814"	0.030383151	0.001575753
"2359"	"Macrophages.M2"	"V825"	0.231519452	1.38e-131
"2360"	"Macrophages.M2"	"V833"	-0.071491354	9.76e-14
"2361"	"Macrophages.M2"	"V839"	-0.056201531	4.94e-09
"2362"	"Macrophages.M2"	"V840"	0.108609988	9.52e-30
"2363"	"Macrophages.M2"	"V843"	0.155130541	3.05e-59
"2364"	"Macrophages.M2"	"V856"	0.092259336	6.92e-22
"2365"	"Macrophages.M2"	"V870"	0.037894618	8.07e-05
"2366"	"Macrophages.M2"	"V881"	-0.066919115	3.24e-12
"2367"	"Macrophages.M2"	"V882"	0.041608489	1.5e-05
"2368"	"Macrophages.M2"	"V887"	0.062048093	1.06e-10
"2369"	"Macrophages.M2"	"V888"	-0.165369206	3.53e-67
"2370"	"Macrophages.M2"	"V895"	-0.114831674	4.45e-33
"2371"	"Macrophages.M2"	"V896"	0.078470242	3.01e-16
"2372"	"Macrophages.M2"	"V898"	0.131183321	9.96e-43
"2373"	"Macrophages.M2"	"V923"	-0.011809574	0.219389423
"2374"	"Macrophages.M2"	"V926"	-0.237419242	1.8e-138
"2375"	"Macrophages.M2"	"V946"	-0.042062435	1.21e-05
"2376"	"Macrophages.M2"	"V949"	0.09468064	5.71e-23
"2377"	"Macrophages.M2"	"V960"	0.039621991	3.76e-05
"2378"	"Macrophages.M2"	"V964"	-0.027849453	0.003771053
"2379"	"Macrophages.M2"	"V986"	0.105245449	5.03e-28
"2380"	"Macrophages.M2"	"V1002"	-0.652432944	0
"2381"	"Macrophages.M2"	"V1032"	0.102196611	1.64e-26
"2382"	"Macrophages.M2"	"V1043"	-0.128556142	4.34e-41
"2383"	"Macrophages.M2"	"V1061"	-0.613473173	0
"2384"	"Macrophages.M2"	"V1064"	-0.125129761	5.29e-39
"2385"	"Macrophages.M2"	"V1069"	-0.056177724	5.01e-09
"2386"	"Macrophages.M2"	"V1108"	0.606611737	0
"2387"	"Macrophages.M2"	"V1112"	-0.046882263	1.07e-06
"2388"	"Macrophages.M2"	"V1116"	-0.337474651	2.5e-286
"2389"	"Macrophages.M2"	"V1117"	0.148986832	9.86e-55
"2390"	"Macrophages.M2"	"V1119"	0.066955534	3.15e-12
"2391"	"Macrophages.M2"	"V1132"	-0.023846196	0.013131422
"2392"	"Macrophages.M2"	"V1145"	0.054707077	1.25e-08
"2393"	"Macrophages.M2"	"V1155"	0.149179314	7.17e-55
"2394"	"Macrophages.M2"	"V1164"	0.041760897	1.39e-05
"2395"	"Macrophages.M2"	"V1170"	-0.095881019	1.62e-23
"2396"	"Macrophages.M2"	"V1185"	0.140102992	1.52e-48
"2397"	"Macrophages.M2"	"V1194"	0.106059651	1.95e-28
"2398"	"Macrophages.M2"	"V1195"	-0.064513036	1.87e-11
"2399"	"Macrophages.M2"	"V1198"	-0.042211156	1.13e-05
"2400"	"Macrophages.M2"	"V1204"	-0.164346985	2.31e-66
"2401"	"Macrophages.M2"	"V1205"	0.029570269	0.002099617
"2402"	"Macrophages.M2"	"V1209"	0.02924637	0.002349633
"2403"	"Macrophages.M2"	"V1224"	-0.15107709	3.03e-56
"2404"	"Macrophages.M2"	"V1225"	-0.065508228	9.12e-12
"2405"	"Macrophages.M2"	"V1226"	0.11921026	1.56e-35
"2406"	"Macrophages.M2"	"V1233"	-0.109079186	5.42e-30
"2407"	"Macrophages.M2"	"V1246"	-0.062623819	7.09e-11
"2408"	"Macrophages.M2"	"V1254"	0.007371816	0.443303832
"2409"	"Macrophages.M2"	"V1275"	0.21783024	2.41e-116
"2410"	"Macrophages.M2"	"V1303"	-0.119284437	1.41e-35
"2411"	"Macrophages.M2"	"V1313"	-0.024203782	0.01182287
"2412"	"Macrophages.M2"	"V1326"	-0.130105754	4.73e-42
"2413"	"Macrophages.M2"	"V1359"	-0.035727523	0.000201929
"2414"	"Macrophages.M2"	"V1366"	-0.090025754	6.53e-21
"2415"	"Macrophages.M2"	"V1373"	-0.054064602	1.84e-08
"2416"	"Macrophages.M2"	"V1378"	-0.151148665	2.69e-56
"2417"	"Dendritic.cells.resting"	"V2"	-0.085229598	6.72e-19
"2418"	"Dendritic.cells.resting"	"V8"	-0.040468938	2.55e-05
"2419"	"Dendritic.cells.resting"	"V12"	0.044684339	3.33e-06
"2420"	"Dendritic.cells.resting"	"V28"	-0.000858115	0.928892928
"2421"	"Dendritic.cells.resting"	"V36"	0.021274531	0.026921912
"2422"	"Dendritic.cells.resting"	"V46"	-0.044678212	3.34e-06
"2423"	"Dendritic.cells.resting"	"V55"	0.008865006	0.356572997
"2424"	"Dendritic.cells.resting"	"V63"	-0.083848408	2.44e-18
"2425"	"Dendritic.cells.resting"	"V67"	-0.093274135	2.45e-22
"2426"	"Dendritic.cells.resting"	"V82"	0.066447124	4.59e-12
"2427"	"Dendritic.cells.resting"	"V116"	-0.071203799	1.22e-13
"2428"	"Dendritic.cells.resting"	"V131"	-0.156723089	1.93e-60
"2429"	"Dendritic.cells.resting"	"V139"	-0.001235881	0.897735328
"2430"	"Dendritic.cells.resting"	"V143"	0.108870019	6.97e-30
"2431"	"Dendritic.cells.resting"	"V146"	0.110333672	1.19e-30
"2432"	"Dendritic.cells.resting"	"V148"	0.146271606	8.45e-53
"2433"	"Dendritic.cells.resting"	"V163"	0.011371883	0.236955006
"2434"	"Dendritic.cells.resting"	"V169"	0.001218458	0.899169265
"2435"	"Dendritic.cells.resting"	"V207"	0.094711542	5.53e-23
"2436"	"Dendritic.cells.resting"	"V215"	-0.050802769	1.25e-07
"2437"	"Dendritic.cells.resting"	"V220"	0.132551198	1.35e-43
"2438"	"Dendritic.cells.resting"	"V240"	-0.076533026	1.58e-15
"2439"	"Dendritic.cells.resting"	"V252"	-0.024971958	0.009395749
"2440"	"Dendritic.cells.resting"	"V253"	0.014852009	0.122446202
"2441"	"Dendritic.cells.resting"	"V257"	0.029945503	0.001840604
"2442"	"Dendritic.cells.resting"	"V269"	0.014675789	0.126945536
"2443"	"Dendritic.cells.resting"	"V271"	-0.047224108	8.94e-07
"2444"	"Dendritic.cells.resting"	"V286"	0.099267915	4.24e-25
"2445"	"Dendritic.cells.resting"	"V291"	-0.042350468	1.05e-05
"2446"	"Dendritic.cells.resting"	"V295"	-0.005068227	0.598150224
"2447"	"Dendritic.cells.resting"	"V305"	-0.090490741	4.11e-21
"2448"	"Dendritic.cells.resting"	"V336"	0.042398657	1.03e-05
"2449"	"Dendritic.cells.resting"	"V342"	-0.013820837	0.150622548
"2450"	"Dendritic.cells.resting"	"V352"	0.039341648	4.26e-05
"2451"	"Dendritic.cells.resting"	"V357"	0.081503539	2.07e-17
"2452"	"Dendritic.cells.resting"	"V360"	-0.086851278	1.44e-19
"2453"	"Dendritic.cells.resting"	"V366"	-0.021139816	0.02790395
"2454"	"Dendritic.cells.resting"	"V373"	-0.03874683	5.56e-05
"2455"	"Dendritic.cells.resting"	"V394"	-0.027927268	0.003674866
"2456"	"Dendritic.cells.resting"	"V405"	-0.01264723	0.188418063
"2457"	"Dendritic.cells.resting"	"V413"	-0.074535489	8.36e-15
"2458"	"Dendritic.cells.resting"	"V425"	0.058869335	8.94e-10
"2459"	"Dendritic.cells.resting"	"V426"	-0.050070742	1.89e-07
"2460"	"Dendritic.cells.resting"	"V442"	0.084970844	8.57e-19
"2461"	"Dendritic.cells.resting"	"V451"	-0.010591807	0.270678044
"2462"	"Dendritic.cells.resting"	"V455"	0.150119915	1.5e-55
"2463"	"Dendritic.cells.resting"	"V458"	0.102905906	7.36e-27
"2464"	"Dendritic.cells.resting"	"V464"	0.002078945	0.828835381
"2465"	"Dendritic.cells.resting"	"V466"	-0.046264559	1.48e-06
"2466"	"Dendritic.cells.resting"	"V467"	0.052786983	3.95e-08
"2467"	"Dendritic.cells.resting"	"V479"	-0.03149921	0.00105101
"2468"	"Dendritic.cells.resting"	"V482"	0.073106763	2.68e-14
"2469"	"Dendritic.cells.resting"	"V485"	-0.037351288	0.000102069
"2470"	"Dendritic.cells.resting"	"V486"	-0.035642993	0.000209074
"2471"	"Dendritic.cells.resting"	"V487"	0.038347392	6.63e-05
"2472"	"Dendritic.cells.resting"	"V494"	-0.005878051	0.541014088
"2473"	"Dendritic.cells.resting"	"V511"	0.081635638	1.84e-17
"2474"	"Dendritic.cells.resting"	"V516"	-0.054303075	1.59e-08
"2475"	"Dendritic.cells.resting"	"V518"	-0.034577692	0.000322025
"2476"	"Dendritic.cells.resting"	"V521"	0.006605104	0.492151613
"2477"	"Dendritic.cells.resting"	"V522"	0.029751888	0.001970341
"2478"	"Dendritic.cells.resting"	"V523"	0.072890363	3.19e-14
"2479"	"Dendritic.cells.resting"	"V540"	-0.044188586	4.28e-06
"2480"	"Dendritic.cells.resting"	"V564"	-0.03546609	0.000224803
"2481"	"Dendritic.cells.resting"	"V567"	-0.016569832	0.084841285
"2482"	"Dendritic.cells.resting"	"V579"	0.003114559	0.746019466
"2483"	"Dendritic.cells.resting"	"V593"	0.026037532	0.00676544
"2484"	"Dendritic.cells.resting"	"V601"	-0.00645767	0.501865078
"2485"	"Dendritic.cells.resting"	"V609"	0.046394532	1.38e-06
"2486"	"Dendritic.cells.resting"	"V630"	0.039677327	3.66e-05
"2487"	"Dendritic.cells.resting"	"V647"	-0.089203657	1.47e-20
"2488"	"Dendritic.cells.resting"	"V649"	-0.076920543	1.14e-15
"2489"	"Dendritic.cells.resting"	"V659"	0.100280091	1.39e-25
"2490"	"Dendritic.cells.resting"	"V661"	0.017757682	0.064773746
"2491"	"Dendritic.cells.resting"	"V668"	-0.042286576	1.09e-05
"2492"	"Dendritic.cells.resting"	"V669"	-0.102916566	7.27e-27
"2493"	"Dendritic.cells.resting"	"V670"	0.012683347	0.187159204
"2494"	"Dendritic.cells.resting"	"V671"	0.085623802	4.64e-19
"2495"	"Dendritic.cells.resting"	"V680"	-0.052561119	4.51e-08
"2496"	"Dendritic.cells.resting"	"V712"	-0.05495299	1.07e-08
"2497"	"Dendritic.cells.resting"	"V736"	-0.089145746	1.56e-20
"2498"	"Dendritic.cells.resting"	"V738"	0.090693399	3.36e-21
"2499"	"Dendritic.cells.resting"	"V747"	-0.10432102	1.46e-27
"2500"	"Dendritic.cells.resting"	"V754"	0.017048746	0.076216195
"2501"	"Dendritic.cells.resting"	"V756"	0.031406916	0.001087326
"2502"	"Dendritic.cells.resting"	"V758"	0.104683306	9.63e-28
"2503"	"Dendritic.cells.resting"	"V773"	-0.04952383	2.56e-07
"2504"	"Dendritic.cells.resting"	"V777"	0.0121502	0.206380895
"2505"	"Dendritic.cells.resting"	"V786"	0.112117676	1.33e-31
"2506"	"Dendritic.cells.resting"	"V788"	-0.117405053	1.65e-34
"2507"	"Dendritic.cells.resting"	"V789"	-0.023654737	0.013883397
"2508"	"Dendritic.cells.resting"	"V804"	-0.017563242	0.067761224
"2509"	"Dendritic.cells.resting"	"V814"	-0.035329487	0.000237701
"2510"	"Dendritic.cells.resting"	"V825"	0.099868301	2.19e-25
"2511"	"Dendritic.cells.resting"	"V833"	-0.008285574	0.388877555
"2512"	"Dendritic.cells.resting"	"V839"	0.006951183	0.469752636
"2513"	"Dendritic.cells.resting"	"V840"	0.032680607	0.000675202
"2514"	"Dendritic.cells.resting"	"V843"	0.036783253	0.000129985
