"IMMUNE_CELLTYPE"	"TC"	"Correlation"	"PValue"	"mTC"
"2348"	"Dendritic.cells.activated"	"V702"	0.00798782	0.255503286	102
"2349"	"Dendritic.cells.activated"	"V703"	-0.01267887	0.071088972	103
"2350"	"Dendritic.cells.activated"	"V710"	-0.087006795	2.34e-35	104
"2351"	"Dendritic.cells.activated"	"V719"	0.167456754	2.34e-127	105
"2352"	"Dendritic.cells.activated"	"V723"	0.006528012	0.352748221	106
"2353"	"Dendritic.cells.activated"	"V731"	-0.058209731	1.1e-16	107
"2354"	"Dendritic.cells.activated"	"V743"	0.092909583	4.26e-40	108
"2355"	"Dendritic.cells.activated"	"V746"	0.142829894	7.89e-93	109
"2356"	"Dendritic.cells.activated"	"V750"	0.035180335	5.46e-07	110
"2357"	"Dendritic.cells.activated"	"V759"	-0.086213242	9.59e-35	111
"2358"	"Dendritic.cells.activated"	"V772"	-0.174691566	1.35e-138	112
"2359"	"Dendritic.cells.activated"	"V774"	-0.033277319	2.15e-06	113
"2360"	"Dendritic.cells.activated"	"V790"	0.078735837	3.06e-29	114
"2361"	"Dendritic.cells.activated"	"V792"	-0.053662253	2.1e-14	115
"2362"	"Dendritic.cells.activated"	"V794"	0.084226569	3.11e-33	116
"2363"	"Dendritic.cells.activated"	"V802"	0.054965234	4.87e-15	117
"2364"	"Dendritic.cells.activated"	"V804"	0.127266302	6.15e-74	118
"2365"	"Dendritic.cells.activated"	"V810"	0.056500976	8.32e-16	119
"2366"	"Dendritic.cells.activated"	"V814"	-0.043074194	8.55e-10	120
"2367"	"Dendritic.cells.activated"	"V817"	-0.10997681	1.45e-55	121
"2368"	"Dendritic.cells.activated"	"V820"	0.132167899	1.21e-79	122
"2369"	"Dendritic.cells.activated"	"V821"	-0.01434675	0.041115448	123
"2370"	"Dendritic.cells.activated"	"V822"	0.11255636	3.91e-58	124
"2371"	"Dendritic.cells.activated"	"V823"	0.154880826	5.21e-109	125
"2372"	"Dendritic.cells.activated"	"V830"	-0.012650671	0.071719567	127
"2373"	"Dendritic.cells.activated"	"V834"	-0.228956407	2.86e-239	128
"2374"	"Dendritic.cells.activated"	"V838"	0.112138312	1.03e-57	129
"2375"	"Dendritic.cells.activated"	"V844"	-0.008910824	0.204626505	130
"2376"	"Dendritic.cells.activated"	"V851"	-0.14169765	2.23e-91	131
"2377"	"Mast.cells.resting"	"V13"	-0.047445378	1.4e-11	5
"2378"	"Mast.cells.resting"	"V14"	0.122803422	6.21e-69	6
"2379"	"Mast.cells.resting"	"V17"	0.061154491	2.95e-18	15
"2380"	"Mast.cells.resting"	"V23"	-0.066700127	1.99e-21	24
"2381"	"Mast.cells.resting"	"V25"	0.226107893	3e-233	28
"2382"	"Mast.cells.resting"	"V27"	-0.102762879	1.05e-48	34
"2383"	"Mast.cells.resting"	"V37"	0.312806314	0	45
"2384"	"Mast.cells.resting"	"V40"	0.034510969	8.92e-07	52
"2385"	"Mast.cells.resting"	"V52"	0.113249419	7.81e-59	72
"2386"	"Mast.cells.resting"	"V54"	-0.003131129	0.655801687	77
"2387"	"Mast.cells.resting"	"V67"	-0.10440663	3.15e-50	94
"2388"	"Mast.cells.resting"	"V68"	-0.276828665	0	98
"2389"	"Mast.cells.resting"	"V83"	-0.046006717	5.66e-11	126
"2390"	"Mast.cells.resting"	"V94"	0.233570033	3.36e-249	132
"2391"	"Mast.cells.resting"	"V100"	-0.209328672	1.83e-199	1
"2392"	"Mast.cells.resting"	"V112"	-0.141640915	2.63e-91	2
"2393"	"Mast.cells.resting"	"V118"	0.182948083	4.87e-152	3
"2394"	"Mast.cells.resting"	"V119"	0.256142635	5.44e-301	4
"2395"	"Mast.cells.resting"	"V140"	0.026076868	0.000205083	7
"2396"	"Mast.cells.resting"	"V142"	-0.163299208	3.99e-121	8
"2397"	"Mast.cells.resting"	"V149"	0.145096322	9.08e-96	9
"2398"	"Mast.cells.resting"	"V150"	-0.051932613	1.39e-13	10
"2399"	"Mast.cells.resting"	"V155"	0.113248247	7.83e-59	11
"2400"	"Mast.cells.resting"	"V157"	-0.101979072	5.45e-48	12
"2401"	"Mast.cells.resting"	"V159"	0.064426087	4.29e-20	13
"2402"	"Mast.cells.resting"	"V166"	-0.113333833	6.41e-59	14
"2403"	"Mast.cells.resting"	"V180"	-0.093990792	5.34e-41	16
"2404"	"Mast.cells.resting"	"V184"	-0.042247378	1.78e-09	17
"2405"	"Mast.cells.resting"	"V189"	-0.118585267	2.27e-64	18
"2406"	"Mast.cells.resting"	"V190"	-0.127622	2.41e-74	19
"2407"	"Mast.cells.resting"	"V205"	0.089239746	4.1e-37	20
"2408"	"Mast.cells.resting"	"V219"	0.100790538	6.51e-47	21
"2409"	"Mast.cells.resting"	"V222"	0.132848411	1.87e-80	22
"2410"	"Mast.cells.resting"	"V227"	-0.147058058	2.37e-98	23
"2411"	"Mast.cells.resting"	"V231"	0.01216449	0.083330863	25
"2412"	"Mast.cells.resting"	"V238"	-0.099480999	9.65e-46	26
"2413"	"Mast.cells.resting"	"V241"	-0.146105078	4.31e-97	27
"2414"	"Mast.cells.resting"	"V255"	0.049959531	1.11e-12	29
"2415"	"Mast.cells.resting"	"V256"	-0.067477111	6.82e-22	30
"2416"	"Mast.cells.resting"	"V260"	0.071003586	4.5e-24	31
"2417"	"Mast.cells.resting"	"V261"	-0.064197467	5.8e-20	32
"2418"	"Mast.cells.resting"	"V268"	-0.148454704	3.27e-100	33
"2419"	"Mast.cells.resting"	"V270"	-0.002514902	0.720345778	35
"2420"	"Mast.cells.resting"	"V281"	-0.068265921	2.27e-22	36
"2421"	"Mast.cells.resting"	"V284"	0.03013452	1.78e-05	37
"2422"	"Mast.cells.resting"	"V286"	-0.104786197	1.39e-50	38
"2423"	"Mast.cells.resting"	"V287"	-0.198345912	6.95e-179	39
"2424"	"Mast.cells.resting"	"V294"	-0.013809478	0.049313414	40
"2425"	"Mast.cells.resting"	"V308"	-0.021386374	0.002329149	41
"2426"	"Mast.cells.resting"	"V327"	0.132969424	1.34e-80	42
"2427"	"Mast.cells.resting"	"V337"	-0.160668113	2.89e-117	43
"2428"	"Mast.cells.resting"	"V362"	-0.174140341	1.01e-137	44
"2429"	"Mast.cells.resting"	"V370"	0.186620346	3.13e-158	46
"2430"	"Mast.cells.resting"	"V375"	0.059324104	2.86e-17	47
"2431"	"Mast.cells.resting"	"V385"	-0.005036682	0.473389044	48
"2432"	"Mast.cells.resting"	"V386"	-0.260500072	1.30038889456619e-311	49
"2433"	"Mast.cells.resting"	"V392"	0.007687358	0.273818596	50
"2434"	"Mast.cells.resting"	"V393"	0.11298822	1.44e-58	51
"2435"	"Mast.cells.resting"	"V400"	0.076218284	1.68e-27	53
"2436"	"Mast.cells.resting"	"V403"	0.010254846	0.144340949	54
"2437"	"Mast.cells.resting"	"V405"	0.209952883	1.14e-200	55
"2438"	"Mast.cells.resting"	"V423"	0.00280321	0.689865568	56
"2439"	"Mast.cells.resting"	"V431"	-0.090448602	4.4e-38	57
"2440"	"Mast.cells.resting"	"V435"	-0.167971414	3.86e-128	58
"2441"	"Mast.cells.resting"	"V451"	-0.078019924	9.69e-29	59
"2442"	"Mast.cells.resting"	"V452"	0.237661383	3.44e-258	60
"2443"	"Mast.cells.resting"	"V455"	-0.005150876	0.463417172	61
"2444"	"Mast.cells.resting"	"V458"	-0.075861489	2.94e-27	62
"2445"	"Mast.cells.resting"	"V461"	0.117336405	4.73e-63	63
"2446"	"Mast.cells.resting"	"V464"	-0.013416527	0.05614254	64
"2447"	"Mast.cells.resting"	"V469"	-0.127845246	1.34e-74	65
"2448"	"Mast.cells.resting"	"V473"	-0.069075333	7.23e-23	66
"2449"	"Mast.cells.resting"	"V479"	0.122330581	2.06e-68	67
"2450"	"Mast.cells.resting"	"V484"	-0.238779039	1.12e-260	68
"2451"	"Mast.cells.resting"	"V493"	-0.086027863	1.33e-34	69
"2452"	"Mast.cells.resting"	"V504"	-0.164952702	1.39e-123	70
"2453"	"Mast.cells.resting"	"V519"	0.107626421	2.8e-53	71
"2454"	"Mast.cells.resting"	"V527"	0.093664335	1e-40	73
"2455"	"Mast.cells.resting"	"V528"	0.120134693	4.99e-66	74
"2456"	"Mast.cells.resting"	"V533"	0.445578016	0	75
"2457"	"Mast.cells.resting"	"V537"	0.101902754	6.4e-48	76
"2458"	"Mast.cells.resting"	"V562"	0.02181624	0.001896947	78
"2459"	"Mast.cells.resting"	"V570"	0.108146936	8.81e-54	79
"2460"	"Mast.cells.resting"	"V576"	-0.2723517	0	80
"2461"	"Mast.cells.resting"	"V590"	0.17480755	8.83e-139	81
"2462"	"Mast.cells.resting"	"V592"	0.011459555	0.102822747	82
"2463"	"Mast.cells.resting"	"V611"	0.083708464	7.61e-33	83
"2464"	"Mast.cells.resting"	"V625"	-0.102224441	3.26e-48	84
"2465"	"Mast.cells.resting"	"V626"	-0.061278702	2.52e-18	85
"2466"	"Mast.cells.resting"	"V628"	-0.172590781	2.79e-135	86
"2467"	"Mast.cells.resting"	"V632"	0.206164836	2.06e-193	87
"2468"	"Mast.cells.resting"	"V645"	0.10430346	3.93e-50	88
"2469"	"Mast.cells.resting"	"V648"	0.168229438	1.56e-128	89
"2470"	"Mast.cells.resting"	"V657"	0.040143782	1.09e-08	90
"2471"	"Mast.cells.resting"	"V658"	0.141005751	1.69e-90	91
"2472"	"Mast.cells.resting"	"V662"	0.092989989	3.65e-40	92
"2473"	"Mast.cells.resting"	"V663"	-0.018404799	0.008789274	93
"2474"	"Mast.cells.resting"	"V675"	-0.08182798	1.86e-31	95
"2475"	"Mast.cells.resting"	"V677"	0.049877766	1.21e-12	96
"2476"	"Mast.cells.resting"	"V678"	0.039729396	1.53e-08	97
"2477"	"Mast.cells.resting"	"V681"	-0.247614005	8.64e-281	99
"2478"	"Mast.cells.resting"	"V684"	0.155822614	2.48e-110	100
"2479"	"Mast.cells.resting"	"V689"	-0.328474002	0	101
"2480"	"Mast.cells.resting"	"V702"	0.102929526	7.36e-49	102
"2481"	"Mast.cells.resting"	"V703"	0.073386769	1.31e-25	103
"2482"	"Mast.cells.resting"	"V710"	0.195597421	6.38e-174	104
"2483"	"Mast.cells.resting"	"V719"	-0.059136523	3.59e-17	105
"2484"	"Mast.cells.resting"	"V723"	-0.075406493	5.96e-27	106
"2485"	"Mast.cells.resting"	"V731"	-0.023083011	0.001015119	107
"2486"	"Mast.cells.resting"	"V743"	-0.076652861	8.51e-28	108
"2487"	"Mast.cells.resting"	"V746"	-0.058864538	5e-17	109
"2488"	"Mast.cells.resting"	"V750"	-0.033005468	2.61e-06	110
"2489"	"Mast.cells.resting"	"V759"	-0.073902481	6e-26	111
"2490"	"Mast.cells.resting"	"V772"	0.206173903	1.98e-193	112
"2491"	"Mast.cells.resting"	"V774"	-0.015388838	0.028471365	113
"2492"	"Mast.cells.resting"	"V790"	-0.061294975	2.47e-18	114
"2493"	"Mast.cells.resting"	"V792"	-0.110719041	2.68e-56	115
"2494"	"Mast.cells.resting"	"V794"	-0.105151676	6.32e-51	116
"2495"	"Mast.cells.resting"	"V802"	-0.126365796	6.51e-73	117
"2496"	"Mast.cells.resting"	"V804"	-0.091802251	3.48e-39	118
"2497"	"Mast.cells.resting"	"V810"	-0.154595625	1.31e-108	119
"2498"	"Mast.cells.resting"	"V814"	0.168549185	5.06e-129	120
"2499"	"Mast.cells.resting"	"V817"	0.059267333	3.06e-17	121
"2500"	"Mast.cells.resting"	"V820"	0.006431081	0.359943227	122
"2501"	"Mast.cells.resting"	"V821"	0.348648268	0	123
"2502"	"Mast.cells.resting"	"V822"	0.018738274	0.007638923	124
"2503"	"Mast.cells.resting"	"V823"	-0.076586018	9.45e-28	125
"2504"	"Mast.cells.resting"	"V830"	0.12186056	6.72e-68	127
"2505"	"Mast.cells.resting"	"V834"	-0.076595355	9.31e-28	128
"2506"	"Mast.cells.resting"	"V838"	-0.102830211	9.08e-49	129
"2507"	"Mast.cells.resting"	"V844"	-0.035172806	5.49e-07	130
"2508"	"Mast.cells.resting"	"V851"	0.065543944	9.61e-21	131
"2509"	"Mast.cells.activated"	"V13"	0.003060762	0.663054258	5
"2510"	"Mast.cells.activated"	"V14"	-0.10567574	2.03e-51	6
"2511"	"Mast.cells.activated"	"V17"	-0.077534164	2.11e-28	15
"2512"	"Mast.cells.activated"	"V23"	0.037312795	1.08e-07	24
"2513"	"Mast.cells.activated"	"V25"	-0.225622277	3.12e-232	28
"2514"	"Mast.cells.activated"	"V27"	0.057794198	1.81e-16	34
"2515"	"Mast.cells.activated"	"V37"	-0.072221665	7.48e-25	45
"2516"	"Mast.cells.activated"	"V40"	-0.086096793	1.18e-34	52
"2517"	"Mast.cells.activated"	"V52"	-0.039008169	2.78e-08	72
"2518"	"Mast.cells.activated"	"V54"	0.005766092	0.411754723	77
"2519"	"Mast.cells.activated"	"V67"	0.141249299	8.29e-91	94
"2520"	"Mast.cells.activated"	"V68"	0.126234335	9.17e-73	98
"2521"	"Mast.cells.activated"	"V83"	0.046089037	5.23e-11	126
"2522"	"Mast.cells.activated"	"V94"	-0.189788837	1.12e-163	132
"2523"	"Mast.cells.activated"	"V100"	0.086630047	4.58e-35	1
"2524"	"Mast.cells.activated"	"V112"	0.057856874	1.68e-16	2
"2525"	"Mast.cells.activated"	"V118"	-0.045092765	1.34e-10	3
"2526"	"Mast.cells.activated"	"V119"	-0.147879587	1.92e-99	4
"2527"	"Mast.cells.activated"	"V140"	-0.127772887	1.62e-74	7
"2528"	"Mast.cells.activated"	"V142"	0.164834406	2.09e-123	8
"2529"	"Mast.cells.activated"	"V149"	0.077463466	2.36e-28	9
"2530"	"Mast.cells.activated"	"V150"	-0.051390636	2.47e-13	10
"2531"	"Mast.cells.activated"	"V155"	-0.013256997	0.059131368	11
"2532"	"Mast.cells.activated"	"V157"	0.110175903	9.21e-56	12
"2533"	"Mast.cells.activated"	"V159"	-0.089138083	4.94e-37	13
"2534"	"Mast.cells.activated"	"V166"	0.022670789	0.001248335	14
"2535"	"Mast.cells.activated"	"V180"	0.019358574	0.005852198	16
"2536"	"Mast.cells.activated"	"V184"	0.002730064	0.697553457	17
"2537"	"Mast.cells.activated"	"V189"	0.11948461	2.49e-65	18
"2538"	"Mast.cells.activated"	"V190"	0.183907105	1.21e-153	19
"2539"	"Mast.cells.activated"	"V205"	0.029807988	2.19e-05	20
"2540"	"Mast.cells.activated"	"V219"	0.040161463	1.07e-08	21
"2541"	"Mast.cells.activated"	"V222"	-0.177911601	9.25e-144	22
"2542"	"Mast.cells.activated"	"V227"	0.013089501	0.062410329	23
"2543"	"Mast.cells.activated"	"V231"	0.068255342	2.3e-22	25
"2544"	"Mast.cells.activated"	"V238"	0.001571408	0.822998595	26
"2545"	"Mast.cells.activated"	"V241"	0.032148098	4.71e-06	27
"2546"	"Mast.cells.activated"	"V255"	-0.014455159	0.039609511	29
"2547"	"Mast.cells.activated"	"V256"	-0.044327167	2.74e-10	30
"2548"	"Mast.cells.activated"	"V260"	-0.038131513	5.64e-08	31
"2549"	"Mast.cells.activated"	"V261"	-0.008251586	0.240141706	32
"2550"	"Mast.cells.activated"	"V268"	0.156389601	3.94e-111	33
"2551"	"Mast.cells.activated"	"V270"	0.080108627	3.25e-30	35
"2552"	"Mast.cells.activated"	"V281"	0.0256227	0.000264302	36
"2553"	"Mast.cells.activated"	"V284"	-0.08550025	3.38e-34	37
"2554"	"Mast.cells.activated"	"V286"	0.066575547	2.37e-21	38
"2555"	"Mast.cells.activated"	"V287"	0.150069587	2.19e-102	39
"2556"	"Mast.cells.activated"	"V294"	-0.034938231	6.53e-07	40
"2557"	"Mast.cells.activated"	"V308"	0.02892994	3.8e-05	41
"2558"	"Mast.cells.activated"	"V327"	-0.042931238	9.71e-10	42
"2559"	"Mast.cells.activated"	"V337"	0.193546859	2.87e-170	43
"2560"	"Mast.cells.activated"	"V362"	0.127992375	9.07e-75	44
"2561"	"Mast.cells.activated"	"V370"	-0.165482353	2.24e-124	46
"2562"	"Mast.cells.activated"	"V375"	-0.274541992	0	47
"2563"	"Mast.cells.activated"	"V385"	0.062178887	8.02e-19	48
"2564"	"Mast.cells.activated"	"V386"	0.159089826	5.54e-115	49
"2565"	"Mast.cells.activated"	"V392"	-0.028792907	4.14e-05	50
"2566"	"Mast.cells.activated"	"V393"	-0.121704802	9.94e-68	51
"2567"	"Mast.cells.activated"	"V400"	0.021173529	0.002574982	53
"2568"	"Mast.cells.activated"	"V403"	-0.093343518	1.86e-40	54
"2569"	"Mast.cells.activated"	"V405"	-0.163149005	6.66e-121	55
"2570"	"Mast.cells.activated"	"V423"	0.276323539	0	56
"2571"	"Mast.cells.activated"	"V431"	0.044916404	1.58e-10	57
"2572"	"Mast.cells.activated"	"V435"	-0.14208326	7.16e-92	58
"2573"	"Mast.cells.activated"	"V451"	-0.002508841	0.72099161	59
"2574"	"Mast.cells.activated"	"V452"	0.007789897	0.267469831	60
"2575"	"Mast.cells.activated"	"V455"	-0.034895864	6.73e-07	61
"2576"	"Mast.cells.activated"	"V458"	0.113769078	2.32e-59	62
"2577"	"Mast.cells.activated"	"V461"	0.027699369	8.02e-05	63
"2578"	"Mast.cells.activated"	"V464"	0.109043919	1.19e-54	64
"2579"	"Mast.cells.activated"	"V469"	0.142783111	9.07e-93	65
"2580"	"Mast.cells.activated"	"V473"	-0.081482203	3.33e-31	66
"2581"	"Mast.cells.activated"	"V479"	-0.058534107	7.46e-17	67
"2582"	"Mast.cells.activated"	"V484"	0.18015709	2.02e-147	68
"2583"	"Mast.cells.activated"	"V493"	0.103160899	4.5e-49	69
"2584"	"Mast.cells.activated"	"V504"	0.081202879	5.31e-31	70
"2585"	"Mast.cells.activated"	"V519"	-0.121064144	4.94e-67	71
"2586"	"Mast.cells.activated"	"V527"	0.094478025	2.08e-41	73
"2587"	"Mast.cells.activated"	"V528"	-0.063194141	2.16e-19	74
"2588"	"Mast.cells.activated"	"V533"	-0.047974576	8.31e-12	75
"2589"	"Mast.cells.activated"	"V537"	-0.050104302	9.55e-13	76
"2590"	"Mast.cells.activated"	"V562"	-0.063186304	2.19e-19	78
"2591"	"Mast.cells.activated"	"V570"	-0.100788399	6.53e-47	79
"2592"	"Mast.cells.activated"	"V576"	0.206717684	1.83e-194	80
"2593"	"Mast.cells.activated"	"V590"	-0.143641743	7.08e-94	81
"2594"	"Mast.cells.activated"	"V592"	-0.063909972	8.48e-20	82
"2595"	"Mast.cells.activated"	"V611"	-0.119349212	3.48e-65	83
"2596"	"Mast.cells.activated"	"V625"	0.04455012	2.23e-10	84
"2597"	"Mast.cells.activated"	"V626"	-0.043879317	4.12e-10	85
"2598"	"Mast.cells.activated"	"V628"	0.021736283	0.001971291	86
"2599"	"Mast.cells.activated"	"V632"	-0.143544586	9.45e-94	87
"2600"	"Mast.cells.activated"	"V645"	-0.068817781	1.04e-22	88
"2601"	"Mast.cells.activated"	"V648"	-0.202920836	2.6e-187	89
"2602"	"Mast.cells.activated"	"V657"	0.083794725	6.56e-33	90
"2603"	"Mast.cells.activated"	"V658"	-0.141369643	5.83e-91	91
"2604"	"Mast.cells.activated"	"V662"	-0.093707429	9.22e-41	92
"2605"	"Mast.cells.activated"	"V663"	0.057086153	4.19e-16	93
"2606"	"Mast.cells.activated"	"V675"	-0.064586767	3.46e-20	95
"2607"	"Mast.cells.activated"	"V677"	0.030525638	1.38e-05	96
"2608"	"Mast.cells.activated"	"V678"	0.164674895	3.61e-123	97
"2609"	"Mast.cells.activated"	"V681"	0.007315005	0.297734341	99
"2610"	"Mast.cells.activated"	"V684"	-0.148213826	6.87e-100	100
"2611"	"Mast.cells.activated"	"V689"	0.078762233	2.93e-29	101
"2612"	"Mast.cells.activated"	"V702"	-0.044280399	2.86e-10	102
"2613"	"Mast.cells.activated"	"V703"	-0.001450719	0.836392666	103
"2614"	"Mast.cells.activated"	"V710"	-0.160234535	1.23e-116	104
"2615"	"Mast.cells.activated"	"V719"	0.02800244	6.69e-05	105
"2616"	"Mast.cells.activated"	"V723"	-0.111939675	1.63e-57	106
"2617"	"Mast.cells.activated"	"V731"	0.020314526	0.003827132	107
"2618"	"Mast.cells.activated"	"V743"	0.149869818	4.08e-102	108
"2619"	"Mast.cells.activated"	"V746"	-0.008654746	0.217939573	109
"2620"	"Mast.cells.activated"	"V750"	-0.005974574	0.395053944	110
"2621"	"Mast.cells.activated"	"V759"	-0.149023122	5.65e-101	111
"2622"	"Mast.cells.activated"	"V772"	-0.184020905	7.8e-154	112
"2623"	"Mast.cells.activated"	"V774"	-0.106649384	2.41e-52	113
"2624"	"Mast.cells.activated"	"V790"	0.096088887	8.85e-43	114
"2625"	"Mast.cells.activated"	"V792"	0.029727752	2.31e-05	115
"2626"	"Mast.cells.activated"	"V794"	0.077318035	2.97e-28	116
"2627"	"Mast.cells.activated"	"V802"	0.199438947	7.04e-181	117
"2628"	"Mast.cells.activated"	"V804"	0.10102417	4.01e-47	118
"2629"	"Mast.cells.activated"	"V810"	0.146180096	3.43e-97	119
"2630"	"Mast.cells.activated"	"V814"	0.021556183	0.002148647	120
"2631"	"Mast.cells.activated"	"V817"	-0.103939265	8.58e-50	121
"2632"	"Mast.cells.activated"	"V820"	-0.045122953	1.31e-10	122
"2633"	"Mast.cells.activated"	"V821"	-0.102656004	1.31e-48	123
"2634"	"Mast.cells.activated"	"V822"	-0.042094644	2.04e-09	124
"2635"	"Mast.cells.activated"	"V823"	0.043340524	6.73e-10	125
"2636"	"Mast.cells.activated"	"V830"	-0.154306067	3.31e-108	127
"2637"	"Mast.cells.activated"	"V834"	0.102347712	2.51e-48	128
"2638"	"Mast.cells.activated"	"V838"	0.009387843	0.181422428	129
"2639"	"Mast.cells.activated"	"V844"	0.05700683	4.6e-16	130
"2640"	"Mast.cells.activated"	"V851"	-0.092909865	4.26e-40	131
"2641"	"Eosinophils"	"V13"	0.056681614	6.74e-16	5
"2642"	"Eosinophils"	"V14"	-0.007553736	0.282245361	6
"2643"	"Eosinophils"	"V17"	-0.359173567	0	15
"2644"	"Eosinophils"	"V23"	-0.064622498	3.3e-20	24
"2645"	"Eosinophils"	"V25"	0.25356732	8.27e-295	28
"2646"	"Eosinophils"	"V27"	0.017028267	0.015344342	34
"2647"	"Eosinophils"	"V37"	0.110338209	6.37e-56	45
"2648"	"Eosinophils"	"V40"	-0.316553478	0	52
"2649"	"Eosinophils"	"V52"	0.21953232	1.14e-219	72
"2650"	"Eosinophils"	"V54"	0.229254228	6.63e-240	77
"2651"	"Eosinophils"	"V67"	0.185267907	6.19e-156	94
"2652"	"Eosinophils"	"V68"	0.001793641	0.798472241	98
"2653"	"Eosinophils"	"V83"	0.322031877	0	126
"2654"	"Eosinophils"	"V94"	0.04448347	2.37e-10	132
"2655"	"Eosinophils"	"V100"	0.048299703	6.01e-12	1
"2656"	"Eosinophils"	"V112"	-0.27192634	0	2
"2657"	"Eosinophils"	"V118"	0.017876191	0.010931601	3
"2658"	"Eosinophils"	"V119"	0.23994222	2.81e-263	4
"2659"	"Eosinophils"	"V140"	-0.013971143	0.046713553	7
"2660"	"Eosinophils"	"V142"	0.183751744	2.21e-153	8
"2661"	"Eosinophils"	"V149"	0.072292848	6.73e-25	9
"2662"	"Eosinophils"	"V150"	-0.136591114	5.5e-85	10
"2663"	"Eosinophils"	"V155"	0.265214911	1.97626258336499e-323	11
"2664"	"Eosinophils"	"V157"	0.39543536	0	12
"2665"	"Eosinophils"	"V159"	-0.114969993	1.37e-60	13
"2666"	"Eosinophils"	"V166"	0.409215026	0	14
"2667"	"Eosinophils"	"V180"	-0.013018003	0.06385509	16
"2668"	"Eosinophils"	"V184"	-0.256308632	2.16e-301	17
"2669"	"Eosinophils"	"V189"	-0.09574153	1.76e-42	18
"2670"	"Eosinophils"	"V190"	0.15206349	4.19e-105	19
"2671"	"Eosinophils"	"V205"	0.155807536	2.61e-110	20
"2672"	"Eosinophils"	"V219"	0.201121318	5.68e-184	21
"2673"	"Eosinophils"	"V222"	0.218050601	1.14e-216	22
"2674"	"Eosinophils"	"V227"	0.182856202	6.93e-152	23
"2675"	"Eosinophils"	"V231"	0.280955885	0	25
"2676"	"Eosinophils"	"V238"	-0.413965587	0	26
"2677"	"Eosinophils"	"V241"	0.063952557	8.02e-20	27
"2678"	"Eosinophils"	"V255"	-0.192807634	5.83e-169	29
"2679"	"Eosinophils"	"V256"	-0.094087004	4.43e-41	30
"2680"	"Eosinophils"	"V260"	0.070841408	5.7e-24	31
"2681"	"Eosinophils"	"V261"	0.089908764	1.2e-37	32
"2682"	"Eosinophils"	"V268"	0.121421466	2.02e-67	33
"2683"	"Eosinophils"	"V270"	-0.311685651	0	35
"2684"	"Eosinophils"	"V281"	0.274357721	0	36
"2685"	"Eosinophils"	"V284"	-0.084163243	3.47e-33	37
"2686"	"Eosinophils"	"V286"	-0.075192642	8.3e-27	38
"2687"	"Eosinophils"	"V287"	-0.118776514	1.42e-64	39
"2688"	"Eosinophils"	"V294"	0.135620502	8.47e-84	40
"2689"	"Eosinophils"	"V308"	0.026449035	0.000166099	41
"2690"	"Eosinophils"	"V327"	-0.063647633	1.2e-19	42
"2691"	"Eosinophils"	"V337"	0.007995138	0.255068095	43
"2692"	"Eosinophils"	"V362"	0.043316549	6.87e-10	44
"2693"	"Eosinophils"	"V370"	-0.108035181	1.13e-53	46
"2694"	"Eosinophils"	"V375"	-0.337757992	0	47
"2695"	"Eosinophils"	"V385"	0.284531354	0	48
"2696"	"Eosinophils"	"V386"	-0.125391775	8.19e-72	49
"2697"	"Eosinophils"	"V392"	0.014003476	0.046207655	50
"2698"	"Eosinophils"	"V393"	0.128258737	4.48e-75	51
"2699"	"Eosinophils"	"V400"	0.242397395	8.17e-269	53
"2700"	"Eosinophils"	"V403"	0.184676741	6.15e-155	54
"2701"	"Eosinophils"	"V405"	-0.121581306	1.35e-67	55
"2702"	"Eosinophils"	"V423"	0.431275793	0	56
"2703"	"Eosinophils"	"V431"	0.107138124	8.24e-53	57
"2704"	"Eosinophils"	"V435"	-0.329905472	0	58
"2705"	"Eosinophils"	"V451"	-0.322929196	0	59
"2706"	"Eosinophils"	"V452"	0.115439996	4.47e-61	60
"2707"	"Eosinophils"	"V455"	-0.35853691	0	61
"2708"	"Eosinophils"	"V458"	-0.213255573	4.08e-207	62
"2709"	"Eosinophils"	"V461"	0.159177905	4.14e-115	63
"2710"	"Eosinophils"	"V464"	0.365769389	0	64
"2711"	"Eosinophils"	"V469"	0.261269039	1.6533536966701e-313	65
"2712"	"Eosinophils"	"V473"	-0.3149457	0	66
"2713"	"Eosinophils"	"V479"	-1.95e-05	0.9977889	67
"2714"	"Eosinophils"	"V484"	0.140026487	2.93e-89	68
"2715"	"Eosinophils"	"V493"	0.2049225	4.6e-191	69
"2716"	"Eosinophils"	"V504"	0.164582418	4.96e-123	70
"2717"	"Eosinophils"	"V519"	0.223827196	1.73e-228	71
"2718"	"Eosinophils"	"V527"	0.312222416	0	73
"2719"	"Eosinophils"	"V528"	-0.1880785	1e-160	74
"2720"	"Eosinophils"	"V533"	0.17486298	7.21e-139	75
"2721"	"Eosinophils"	"V537"	0.13204899	1.67e-79	76
"2722"	"Eosinophils"	"V562"	-0.12014378	4.88e-66	78
"2723"	"Eosinophils"	"V570"	0.108679884	2.68e-54	79
"2724"	"Eosinophils"	"V576"	0.008721239	0.214424326	80
"2725"	"Eosinophils"	"V590"	0.014935206	0.033491276	81
"2726"	"Eosinophils"	"V592"	-0.279772137	0	82
"2727"	"Eosinophils"	"V611"	0.307834516	0	83
"2728"	"Eosinophils"	"V625"	0.040190968	1.04e-08	84
"2729"	"Eosinophils"	"V626"	-0.177144299	1.61e-142	85
"2730"	"Eosinophils"	"V628"	0.159415622	1.88e-115	86
